ID1,HHID,QHCLUSTER,QHNUMBER,QHHOME,PS100_1A,PS100_1M,PS100_1S,PS3,HVIDX
2024,      362402801,3624,28,1,2,0,1,1,4
2024,      362402801,3624,28,1,2,0,2,2,5
2024,      362402901,3624,29,1,6,0,2,1,9
2024,      362403701,3624,37,1,7,0,1,1,1
2024,      362403701,3624,37,1,7,0,2,2,2
2024,      362705401,3627,54,1,3,1,1,1,1
2024,      362705401,3627,54,1,6,1,2,2,2
2024,      363704401,3637,44,1,0,3,2,1,2
2024,      364610801,3646,108,1,7,2,2,1,4
2024,      364910701,3649,107,1,0,2,2,1,6
2024,      366101601,3661,16,1,8,4,2,1,1
2024,      366103101,3661,31,1,2,4,2,1,1
2024,      366103201,3661,32,1,0,3,2,1,1
2024,      366400901,3664,9,1,6,0,2,1,1
2024,      366401001,3664,10,1,8,1,2,1,1
2024,      366401301,3664,13,1,6,0,1,1,1
2024,      366401301,3664,13,1,6,0,2,2,2
2024,      366401401,3664,14,1,4,1,2,1,1
2024,      366401601,3664,16,1,8,1,2,1,1
2024,      366600801,3666,8,1,4,98,2,1,1
2024,      366609201,3666,92,1,6,2,2,1,2
2024,      367403001,3674,30,1,1,6,2,1,1
2024,      367404901,3674,49,1,0,6,1,1,1
2024,      367404901,3674,49,1,0,2,2,2,2
2024,      367405401,3674,54,1,0,2,2,1,2
2024,      367504701,3675,47,1,7,6,2,1,1
2024,      367606401,3676,64,1,98,98,2,1,4
2024,      367811201,3678,112,1,5,3,2,1,1
2024,      368002601,3680,26,1,98,98,2,1,1
2024,      368003401,3680,34,1,1,2,2,1,1
2024,      368004501,3680,45,1,98,98,1,1,1
2024,      368004501,3680,45,1,98,98,2,2,2
2024,      368007301,3680,73,1,98,3,2,1,1
2024,      368102701,3681,27,1,5,0,1,1,2
2024,      368102701,3681,27,1,1,0,2,2,3
2024,      368303601,3683,36,1,8,0,2,1,1
2024,      368504101,3685,41,1,8,2,2,1,3
2024,      368505601,3685,56,1,6,4,2,1,4
2024,      368803301,3688,33,1,1,3,2,1,1
2024,      369506501,3695,65,1,0,8,2,1,1
2024,      369901501,3699,15,1,0,3,2,1,1
2024,      370109501,3701,95,1,3,2,1,1,1
2024,      370109501,3701,95,1,2,2,2,2,2
2024,      370209501,3702,95,1,2,0,1,1,1
2024,      370209501,3702,95,1,4,0,1,2,2
2024,      370209501,3702,95,1,8,0,2,3,12
2024,      370210101,3702,101,1,3,0,2,1,1
2024,      370214401,3702,144,1,6,0,2,1,1
2024,      370214501,3702,145,1,8,0,2,1,1
2024,      370305601,3703,56,1,3,98,2,1,1
2024,      370312401,3703,124,1,3,0,1,1,1
2024,      370312401,3703,124,1,3,0,2,2,2
2024,      370312801,3703,128,1,6,0,1,1,1
2024,      370312801,3703,128,1,0,6,2,2,2
2024,      370503401,3705,34,1,5,0,2,1,1
2024,      371407101,3714,71,1,3,4,2,1,1
2024,      371407901,3714,79,1,0,1,1,1,1
2024,      371407901,3714,79,1,3,4,2,2,2
2024,      371501001,3715,10,1,2,2,2,1,1
2024,      371501101,3715,11,1,4,2,1,1,1
2024,      371501101,3715,11,1,2,2,2,2,2
2024,      371603001,3716,30,1,4,6,2,1,1
2024,      371603801,3716,38,1,8,6,2,1,1
2024,      371700301,3717,3,1,3,0,2,1,1
2024,      371705001,3717,50,1,8,0,2,1,1
2024,      371803801,3718,38,1,6,0,2,1,2
2024,      371806601,3718,66,1,0,4,2,1,1
2024,      371900701,3719,7,1,8,98,2,1,1
2024,      371900901,3719,9,1,4,5,2,1,2
2024,      371910501,3719,105,1,8,5,2,1,1
2024,      371912301,3719,123,1,8,5,1,1,1
2024,      371912301,3719,123,1,3,5,2,2,2
2024,      372006601,3720,66,1,5,6,1,1,1
2024,      372006601,3720,66,1,6,6,2,2,2
2024,      372011101,3720,111,1,0,6,1,1,1
2024,      372011101,3720,111,1,0,6,2,2,2
2024,      372103601,3721,36,1,1,2,2,1,1
2024,      372404101,3724,41,1,0,2,2,1,1
2024,      372908701,3729,87,1,5,0,2,1,4
2024,      373003601,3730,36,1,5,0,2,1,1
2024,      373109701,3731,97,1,5,0,2,1,11
2024,      373300301,3733,3,1,3,0,2,1,6
2024,      373409101,3734,91,1,3,9,1,1,1
2024,      373409101,3734,91,1,5,6,2,2,2
2024,      373608701,3736,87,1,2,0,2,1,1
2024,      373610601,3736,106,1,2,0,1,1,1
2024,      373610601,3736,106,1,2,0,2,2,2
2024,      373810401,3738,104,1,2,0,2,1,1
2024,      375604201,3756,42,1,4,0,2,1,1
2024,      375701001,3757,10,1,1,4,1,1,1
2024,      375701001,3757,10,1,0,1,2,2,2
2024,      375802801,3758,28,1,3,4,2,1,5
2024,      376012301,3760,123,1,8,11,2,1,1
2024,      377000601,3770,6,1,2,0,2,1,1
2024,      377100701,3771,7,1,4,0,2,1,3
2024,      377215801,3772,158,1,4,0,2,1,1
2024,      377401201,3774,12,1,4,0,1,1,1
2024,      377401201,3774,12,1,0,3,2,2,2
2024,      377707201,3777,72,1,2,0,2,1,6
2024,      377902601,3779,26,1,8,5,2,1,1
2024,      377904201,3779,42,1,2,0,1,1,1
2024,      377904201,3779,42,1,1,6,2,2,2
2024,      378008501,3780,85,1,6,98,2,1,3
2024,      378012901,3780,129,1,8,0,2,1,4
2024,      378212001,3782,120,1,5,5,1,1,1
2024,      378212001,3782,120,1,5,5,2,2,2
2024,      378305101,3783,51,1,3,2,2,1,1
2024,      378508101,3785,81,1,0,4,2,1,1
2024,      378708801,3787,88,1,0,1,2,1,1
2024,      378905601,3789,56,1,5,3,2,1,1
2024,      379202501,3792,25,1,1,0,2,1,6
2024,      379207201,3792,72,1,5,98,1,1,7
2024,      379207201,3792,72,1,5,98,2,2,8
2024,      379309701,3793,97,1,8,0,2,1,2
2024,      379312601,3793,126,1,0,2,2,1,1
2024,      379401801,3794,18,1,0,2,2,1,1
2024,      379608201,3796,82,1,2,2,2,1,1
2024,      379802601,3798,26,1,4,98,1,1,1
2024,      379802601,3798,26,1,4,98,2,2,2
2024,      380101701,3801,17,1,0,6,1,1,1
2024,      380101701,3801,17,1,0,6,2,2,2
2024,      380300401,3803,4,1,0,3,2,1,4
2024,      380306001,3803,60,1,0,6,2,1,2
2024,      380601201,3806,12,1,5,11,2,1,1
2024,      380900501,3809,5,1,0,6,2,1,1
2024,      381000401,3810,4,1,4,10,2,1,1
2024,      381010501,3810,105,1,4,8,2,1,1
2024,      381103101,3811,31,1,0,8,2,1,1
2024,      381300101,3813,1,1,3,10,2,1,1
2024,      381302701,3813,27,1,5,10,1,1,1
2024,      381302701,3813,27,1,5,10,2,2,2
